20240523;182200;3467.05;3467.05;3467.05;3467.05;1
20240523;190900;3462;3462;3462;3462;5
20240523;191000;3461.8;3461.8;3461.8;3461.8;1
20240523;191200;3461.75;3461.75;3461.75;3461.75;1
20240523;191300;3461.75;3461.75;3461.75;3461.75;1
20240523;191800;3461.75;3461.75;3461.75;3461.75;1
20240523;192100;3460;3461.05;3460;3461.05;2
20240523;192400;3460.25;3460.25;3460.25;3460.25;1
20240523;192700;3460;3460;3460;3460;4
20240523;192800;3460.4;3460.4;3460.4;3460.4;1
20240523;193700;3463.75;3465.95;3463.75;3465.95;35
20240523;194200;3464.15;3464.15;3464.15;3464.15;1
20240523;194400;3465.05;3465.05;3465.05;3465.05;3
20240523;195900;3462.85;3462.85;3462.85;3462.85;1
20240523;200000;3462.75;3462.75;3462.75;3462.75;1
20240523;200400;3460.35;3460.35;3460.35;3460.35;1
20240523;200500;3460;3460;3460;3460;5
20240523;201700;3460;3461;3460;3460;33
20240523;201800;3460;3460;3460;3460;12
20240523;202000;3460.95;3460.95;3460.95;3460.95;1
20240523;202800;3460.5;3460.5;3460.5;3460.5;1
20240523;204000;3460.4;3460.4;3460.4;3460.4;1
20240523;210400;3459.45;3459.45;3459.45;3459.45;1
20240523;211600;3459;3459;3459;3459;1
20240523;212800;3459.05;3459.05;3459.05;3459.05;1
20240523;212900;3459;3459;3459;3459;1
20240523;213200;3458.6;3458.6;3458.55;3458.55;2
20240523;215100;3461.95;3461.95;3461.95;3461.95;1
20240523;221700;3460.95;3460.95;3460.95;3460.95;1
20240523;234700;3458.1;3458.1;3458;3458;16
20240523;234900;3457;3457;3457;3457;1
20240524;090200;3460.05;3460.05;3460.05;3460.05;1
20240524;091100;3459.55;3459.55;3459.55;3459.55;1
20240524;092500;3462;3462;3462;3462;1
20240524;092700;3463;3463;3463;3463;1
20240524;093100;3464.25;3464.25;3464.25;3464.25;1
20240524;093800;3464.85;3464.85;3464.85;3464.85;1
20240524;094700;3462;3462;3461.95;3461.95;4
20240524;100000;3465;3466;3465;3465.75;4
20240524;100100;3464.55;3464.55;3461.8;3461.8;5
20240524;100200;3460.6;3460.6;3460.6;3460.6;1
20240524;100400;3463;3463;3463;3463;1
20240524;100600;3460.95;3460.95;3460.95;3460.95;1
20240524;101100;3460.2;3460.2;3460.2;3460.2;2
